area,ticket_date,waste_type,net_weight_kg
Moratuwa MC,2015-06-30,Sorted Organic Waste,48710
Moratuwa MC,2015-07-01,MSW,73330
Moratuwa MC,2015-07-01,Sanitary Waste,960
Moratuwa MC,2015-07-01,Slaghter House Waste,1780
Moratuwa MC,2015-07-01,Sorted Organic Waste,61340
Moratuwa MC,2015-07-02,Bulky Waste,4050
Moratuwa MC,2015-07-02,MSW,126260
Moratuwa MC,2015-07-02,Slaghter House Waste,1960
Moratuwa MC,2015-07-02,Sorted Organic Waste,1340
Moratuwa MC,2015-07-03,MSW,101160
Moratuwa MC,2015-07-03,Slaghter House Waste,1700
Moratuwa MC,2015-07-03,Sorted Organic Waste,2050
Moratuwa MC,2015-07-04,Bulky Waste,370
Moratuwa MC,2015-07-04,Industrial Waste,8190
Moratuwa MC,2015-07-04,MSW,46320
Moratuwa MC,2015-07-04,Sanitary Waste,1010
Moratuwa MC,2015-07-04,Slaghter House Waste,230
Moratuwa MC,2015-07-04,Soil With Waste,10360
Moratuwa MC,2015-07-04,Sorted Organic Waste,47070
Moratuwa MC,2015-07-05,Bulky Waste,8580
Moratuwa MC,2015-07-05,Industrial Waste,810
Moratuwa MC,2015-07-05,MSW,93150
Moratuwa MC,2015-07-05,Slaghter House Waste,800
Moratuwa MC,2015-07-05,Sorted Organic Waste,37850
Moratuwa MC,2015-07-06,Bulky Waste,1950
Moratuwa MC,2015-07-06,MSW,98310
Moratuwa MC,2015-07-06,Slaghter House Waste,1780
Moratuwa MC,2015-07-07,Bulky Waste,1030
Moratuwa MC,2015-07-07,Industrial Waste,2550
Moratuwa MC,2015-07-07,MSW,10590
Moratuwa MC,2015-07-07,Sanitary Waste,880
Moratuwa MC,2015-07-07,Slaghter House Waste,1330
Moratuwa MC,2015-07-07,Sorted Organic Waste,46900
Moratuwa MC,2015-07-08,Bulky Waste,2860
Moratuwa MC,2015-07-08,Industrial Waste,3660
Moratuwa MC,2015-07-08,Indutrial Sludge Waste,7580
Moratuwa MC,2015-07-08,MSW,14730
Moratuwa MC,2015-07-08,Slaghter House Waste,1180
Moratuwa MC,2015-07-08,Sorted Organic Waste,46190
Moratuwa MC,2015-07-09,Bulky Waste,470
Moratuwa MC,2015-07-09,Industrial Waste,1470
Moratuwa MC,2015-07-09,MSW,23560
Moratuwa MC,2015-07-09,Slaghter House Waste,850
Moratuwa MC,2015-07-09,Soil With Waste,4610
Moratuwa MC,2015-07-09,Sorted Organic Waste,26370
Moratuwa MC,2015-07-10,MSW,3470
Moratuwa MC,2015-07-10,Sorted Organic Waste,1000
Moratuwa MC,2015-07-11,Bulky Waste,12180
Moratuwa MC,2015-07-11,Industrial Waste,3410
Moratuwa MC,2015-07-11,MSW,133410
Moratuwa MC,2015-07-11,Sanitary Waste,1180
Moratuwa MC,2015-07-11,Slaghter House Waste,1370
Moratuwa MC,2015-07-11,Soil,5980
Moratuwa MC,2015-07-11,Soil With Waste,10700
Moratuwa MC,2015-07-12,Bulky Waste,4500
Moratuwa MC,2015-07-12,Industrial Waste,3940
Moratuwa MC,2015-07-12,MSW,56790
Moratuwa MC,2015-07-12,Slaghter House Waste,1060
Moratuwa MC,2015-07-12,Sorted Organic Waste,28860
Moratuwa MC,2015-07-13,Bulky Waste,1320
Moratuwa MC,2015-07-13,MSW,33240
Moratuwa MC,2015-07-13,Sanitary Waste,1410
Moratuwa MC,2015-07-13,Slaghter House Waste,2150
Moratuwa MC,2015-07-13,Sorted Organic Waste,34230
Moratuwa MC,2015-07-14,Bulky Waste,3740
Moratuwa MC,2015-07-14,Industrial Waste,6650
Moratuwa MC,2015-07-14,MSW,18090
Moratuwa MC,2015-07-14,Slaghter House Waste,1450
Moratuwa MC,2015-07-14,Sorted Organic Waste,36360
Moratuwa MC,2015-07-15,Industrial Waste,1320
Moratuwa MC,2015-07-15,Indutrial Sludge Waste,2960
Moratuwa MC,2015-07-15,MSW,12310
Moratuwa MC,2015-07-15,Slaghter House Waste,4070
Moratuwa MC,2015-07-15,Soil With Waste,2180
Moratuwa MC,2015-07-15,Sorted Organic Waste,52500
Moratuwa MC,2015-07-16,Bulky Waste,830
Moratuwa MC,2015-07-16,Industrial Waste,2320
Moratuwa MC,2015-07-16,MSW,11780
Moratuwa MC,2015-07-16,Slaghter House Waste,1420
Moratuwa MC,2015-07-16,Sorted Organic Waste,45560
Moratuwa MC,2015-07-17,Bulky Waste,5920
Moratuwa MC,2015-07-17,Industrial Waste,4870
Moratuwa MC,2015-07-17,MSW,14220
Moratuwa MC,2015-07-17,Sanitary Waste,670
Moratuwa MC,2015-07-17,Slaghter House Waste,9200
Moratuwa MC,2015-07-17,Sorted Organic Waste,38910
Moratuwa MC,2015-07-18,Bulky Waste,3780
Moratuwa MC,2015-07-18,MSW,80490
Moratuwa MC,2015-07-18,Sorted Organic Waste,4030
Moratuwa MC,2015-07-19,Bulky Waste,5410
Moratuwa MC,2015-07-19,MSW,80240
Moratuwa MC,2015-07-19,Slaghter House Waste,2160
Moratuwa MC,2015-07-20,Bulky Waste,5280
Moratuwa MC,2015-07-20,Industrial Waste,1530
Moratuwa MC,2015-07-20,MSW,24430
Moratuwa MC,2015-07-20,Slaghter House Waste,1110
Moratuwa MC,2015-07-20,Sorted Organic Waste,34250
Moratuwa MC,2015-07-21,Bulky Waste,6960
Moratuwa MC,2015-07-21,MSW,15290
Moratuwa MC,2015-07-21,Slaghter House Waste,1540
Moratuwa MC,2015-07-21,Soil With Waste,9950
Moratuwa MC,2015-07-21,Sorted Organic Waste,48450
Moratuwa MC,2015-07-22,Bulky Waste,5840
Moratuwa MC,2015-07-22,Industrial Waste,2970
Moratuwa MC,2015-07-22,MSW,11440
Moratuwa MC,2015-07-22,Slaghter House Waste,1120
Moratuwa MC,2015-07-22,Sorted Organic Waste,57150
Moratuwa MC,2015-07-23,Bulky Waste,1910
Moratuwa MC,2015-07-23,Indutrial Sludge Waste,8930
Moratuwa MC,2015-07-23,MSW,10130
Moratuwa MC,2015-07-23,Sanitary Waste,1850
Moratuwa MC,2015-07-23,Slaghter House Waste,1310
Moratuwa MC,2015-07-23,Soil,13610
Moratuwa MC,2015-07-23,Soil With Waste,5110
Moratuwa MC,2015-07-23,Sorted Organic Waste,55410
Moratuwa MC,2015-07-24,Bulky Waste,5030
Moratuwa MC,2015-07-24,Industrial Waste,7620
Moratuwa MC,2015-07-24,Indutrial Sludge Waste,4190
Moratuwa MC,2015-07-24,MSW,10440
Moratuwa MC,2015-07-24,Slaghter House Waste,1250
Moratuwa MC,2015-07-24,Sorted Organic Waste,46160
Moratuwa MC,2015-07-25,Bulky Waste,2640
Moratuwa MC,2015-07-25,Industrial Waste,1400
Moratuwa MC,2015-07-25,MSW,84430
Moratuwa MC,2015-07-25,Soil,14930
Moratuwa MC,2015-07-25,Sorted Organic Waste,2960
Moratuwa MC,2015-07-26,Bulky Waste,1000
Moratuwa MC,2015-07-26,Industrial Waste,960
Moratuwa MC,2015-07-26,MSW,85880
Moratuwa MC,2015-07-26,Slaghter House Waste,1820
Moratuwa MC,2015-07-27,Bulky Waste,4680
Moratuwa MC,2015-07-27,Industrial Waste,990
Moratuwa MC,2015-07-27,Indutrial Sludge Waste,3660
Moratuwa MC,2015-07-27,MSW,26370
Moratuwa MC,2015-07-27,Slaghter House Waste,1160
Moratuwa MC,2015-07-27,Sorted Organic Waste,44110
Moratuwa MC,2015-07-28,Bulky Waste,14240
Moratuwa MC,2015-07-28,Industrial Waste,2500
Moratuwa MC,2015-07-28,Indutrial Sludge Waste,11140
Moratuwa MC,2015-07-28,MSW,15200
Moratuwa MC,2015-07-28,Sanitary Waste,850
Moratuwa MC,2015-07-28,Slaghter House Waste,1160
Moratuwa MC,2015-07-28,Soil,13450
Moratuwa MC,2015-07-28,Soil With Waste,4370
Moratuwa MC,2015-07-28,Sorted Organic Waste,45410
Moratuwa MC,2015-07-29,Bulky Waste,8830
Moratuwa MC,2015-07-29,Indutrial Sludge Waste,29540
Moratuwa MC,2015-07-29,MSW,6800
Moratuwa MC,2015-07-29,Slaghter House Waste,1040
Moratuwa MC,2015-07-29,Soil,5440
Moratuwa MC,2015-07-29,Soil With Waste,3450
Moratuwa MC,2015-07-29,Sorted Organic Waste,51250
Moratuwa MC,2015-07-30,Bulky Waste,5490
Moratuwa MC,2015-07-30,Industrial Waste,1790
Moratuwa MC,2015-07-30,Indutrial Sludge Waste,8730
Moratuwa MC,2015-07-30,MSW,21340
Moratuwa MC,2015-07-30,Slaghter House Waste,1640
